2013.10.27 11:27:59.856 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:711
2013.10.27 11:27:59.913 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:17|average velocity:664
2013.10.27 11:27:59.952 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:24|average velocity:642
2013.10.27 11:27:59.954 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:647
2013.10.27 11:27:59.991 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:25|average velocity:621
2013.10.27 11:27:59.992 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:623
2013.10.27 11:27:59.993 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:624
2013.10.27 11:28:00.032 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:25|average velocity:600
2013.10.27 11:28:00.070 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:24|average velocity:583
2013.10.27 11:28:00.071 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:585
2013.10.27 11:28:00.073 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:586
2013.10.27 11:28:00.114 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:25|average velocity:567
2013.10.27 11:28:00.116 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:242|average velocity:565
2013.10.27 11:28:00.116 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:566
2013.10.27 11:28:00.118 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:567
2013.10.27 11:28:00.149 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:31|average velocity:557
2013.10.27 11:28:00.151 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:557
2013.10.27 11:28:00.152 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:561
2013.10.27 11:28:00.171 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:51|average velocity:554
2013.10.27 11:28:00.172 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:560
2013.10.27 11:28:00.175 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:194|average velocity:558
2013.10.27 11:28:00.213 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:28|average velocity:541
2013.10.27 11:28:00.252 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:23|average velocity:532
2013.10.27 11:28:00.253 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:537
2013.10.27 11:28:00.253 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:543
2013.10.27 11:28:00.269 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:536
2013.10.27 11:28:00.270 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:539
2013.10.27 11:28:00.311 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:26|average velocity:524
2013.10.27 11:28:00.330 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:46|average velocity:524
2013.10.27 11:28:00.332 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:524
2013.10.27 11:28:00.334 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:524
2013.10.27 11:28:00.334 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:525
2013.10.27 11:28:00.334 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:528
2013.10.27 11:28:00.335 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:530
2013.10.27 11:28:00.349 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:69|average velocity:525
2013.10.27 11:28:00.351 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:528
2013.10.27 11:28:00.369 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:51|average velocity:523
2013.10.27 11:28:00.388 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:51|average velocity:522
2013.10.27 11:28:00.388 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:523
2013.10.27 11:28:00.389 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:526
2013.10.27 11:28:00.410 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:521
2013.10.27 11:28:00.427 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:51|average velocity:520
2013.10.27 11:28:00.428 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:522
2013.10.27 11:28:00.461 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:33|average velocity:514
2013.10.27 11:28:00.462 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:517
2013.10.27 11:28:00.467 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:107|average velocity:518
2013.10.27 11:28:00.468 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:523
2013.10.27 11:28:00.486 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:518
2013.10.27 11:28:00.487 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:519
2013.10.27 11:28:00.506 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:517
2013.10.27 11:28:00.506 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:520
2013.10.27 11:28:00.525 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:51|average velocity:515
2013.10.27 11:28:00.544 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:48|average velocity:515
2013.10.27 11:28:00.546 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:519
2013.10.27 11:28:00.583 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:25|average velocity:507
2013.10.27 11:28:00.584 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:512
2013.10.27 11:28:00.643 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:16|average velocity:493
2013.10.27 11:28:00.644 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:493
2013.10.27 11:28:00.645 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:493
2013.10.27 11:28:00.702 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:17|average velocity:480
2013.10.27 11:28:00.741 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:24|average velocity:473
2013.10.27 11:28:00.800 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:16|average velocity:460
2013.10.27 11:28:00.801 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:461
2013.10.27 11:28:00.802 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:463
2013.10.27 11:28:00.842 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:25|average velocity:456
2013.10.27 11:28:00.842 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:456
2013.10.27 11:28:00.880 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:25|average velocity:451
2013.10.27 11:28:00.917 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:25|average velocity:447
2013.10.27 11:28:00.919 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:450
2013.10.27 11:28:00.977 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:16|average velocity:437
2013.10.27 11:28:00.977 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:437
2013.10.27 11:28:00.978 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:439
2013.10.27 11:28:01.036 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:17|average velocity:427
2013.10.27 11:28:01.036 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:429
2013.10.27 11:28:01.094 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:17|average velocity:418
2013.10.27 11:28:01.094 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:419
2013.10.27 11:28:01.095 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:420
2013.10.27 11:28:01.153 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:17|average velocity:411
2013.10.27 11:28:01.154 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:411
2013.10.27 11:28:01.155 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:412
2013.10.27 11:28:01.155 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:413
2013.10.27 11:28:01.174 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:413
2013.10.27 11:28:01.174 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:414
2013.10.27 11:28:01.175 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:415
2013.10.27 11:28:01.216 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:24|average velocity:408
2013.10.27 11:28:01.219 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:410
